id,label_true_k122,title,KMeans_artm_k37,KMeans_tfidf_k37,KMeans_w2v_k37,Birch_artm_k122,Birch_w2v_k38,Birch_tfidf_k268,AffinityPropagation_artm_k660,AffinityPropagation_tfidf_k1749,AffinityPropagation_w2v_k469,x,y,z
25655292,13,Инженер-программист АСУ (КИПиА),21,20,33,36,17,1,45,1152,320,0.06745283502069029,-0.008566740495420656,0.0026054909557423037
24210901,13,"Инженер-программист, специалист по контроллерам Siemens (или Allen Bradley)",21,20,26,101,23,1,290,80,304,0.06950443408354738,-0.001005577567045819,-0.021423060902080224
22784976,13,Инженер-электронщик,21,20,26,101,23,1,407,1696,304,0.023155825774586206,-0.0009878295884390288,-0.00745509913984217
27529187,13,Инженер-программист АСУТП,21,20,26,97,23,1,303,80,244,0.1347630296097813,0.011464035674831646,-0.0412195849053685
26158705,13,Инженер-программист АСУ ТП,21,20,16,97,17,1,45,139,456,0.06964774347242679,-0.005329393417517215,-0.002830502198507637
26252345,13,Программист консольных приложений,12,20,26,88,23,1,231,1228,244,0.10131452621081795,0.00517740257978991,-0.044587693223202725
27313784,13,Инженер-программист АСУТП (программист SCADA),21,20,26,97,23,1,45,80,244,0.13927698751887851,0.011048239517374644,-0.04578395158993106
24158095,13,Программист С++,0,20,26,88,23,1,376,1055,244,0.11543997099335064,0.005582197813611942,-0.03656534311275993
27854880,13,Программист технической поддержки (C/C++/языки МЭК),21,20,26,97,23,1,248,1240,244,0.09945853200790448,-0.000541992893690834,-0.02473929709336027
23949030,13,Инженер-электронщик,21,19,11,97,24,1,535,1632,320,0.04191304718070533,-0.004826608901668351,-0.004311129413011565
27396650,13,Инженер-программист,31,30,16,100,6,1,625,1152,320,0.0732209717170808,-0.006919160458506291,-0.00446814275410852
23370145,13,Инженер по видеонаблюдению,25,6,33,92,1,1,594,5,332,0.06386450542114312,-0.0044240205952020125,-0.010104589133294066
22628756,13,Инженер-программист,21,20,2,97,23,1,45,139,244,0.1129173013790933,0.004595850727490259,-0.023244772552150506
23588518,13,Инженер-программист,0,20,26,97,23,1,248,1318,244,0.13767964459174922,0.00631509510674579,-0.04341912199548058
25888458,13,Инженер-программист АСУ ТП,21,20,2,97,23,1,45,1318,244,0.073883354339531,-0.002926213039516609,-0.017263021235187352
27746404,13,Инженер-программист АСУ ТП,0,20,26,97,23,1,303,1318,244,0.11008661182621113,-0.010468326611778527,-0.008758971111606423
25069686,13,Инженер программист scada АСУТП,21,20,26,97,23,1,45,139,244,0.09425954648976774,-0.00046712170010162866,-0.02839540640228934
26016797,13,Инженер -наладчик АСУ ТП тепловой части электростанции,21,20,2,101,31,1,290,991,379,0.07064623807013914,0.0058256089081710144,-0.022151033495203597
22252954,13,Инженер-программист,21,20,2,97,31,1,535,1550,379,0.07131152587382947,0.005244620453117082,-0.027178599586029948
22183376,13,Инженер-программист АСУ ТП,21,20,26,101,23,1,407,1318,36,0.07550131111797286,0.0014122346685017982,-0.02433113684333046
27794810,13,Инженер АСУ ТП,21,20,26,36,23,1,43,1318,36,0.10592303534486892,-0.0006881532673329248,-0.034083503652429334
23296604,13,Инженер-программист,21,19,26,97,23,1,44,1294,36,0.07589385975241056,0.005570517210948455,-0.024481445547115
27177401,13,Инженер-программист,21,20,26,36,23,1,290,80,36,0.10220034690707469,-0.0011858173813625848,-0.032691526903806715
27176682,13,Инженер-программист отдела программирования и внедрения АСУ ТП,21,20,26,36,23,1,290,1318,36,0.09965547851032909,-0.004055075667761289,-0.02254026447750598
27168644,13,Инженер-программист АСУ ТП,21,20,26,36,23,1,43,1318,36,0.08835400212167908,0.0015415799619582086,-0.03254980853999651
23473434,13,Разработчик программного обеспечения,21,20,26,97,23,1,45,1318,36,0.09622804436931023,-0.005405692591785873,-0.013839589531574045
20572386,13,Программист - электронщик (Инженер АСУ ТП),21,20,26,36,23,1,290,991,36,0.06050978519586279,-0.004143778573114928,-0.013285646840213385
21612642,13,Инженер-программист АСУ ТП,21,20,2,97,23,1,43,1318,36,0.07613627557558014,-0.003489563021064842,-0.013559112634201993
23841365,13,Инженер-программист АСУ ТП,21,20,26,36,23,1,43,991,36,0.11417886182441962,-0.0022847588651093774,-0.03195915515417102
23901197,13,Ведущий инженер-программист автоматизированных систем управления технологическими процессами,21,20,2,36,31,1,45,991,36,0.08172348045336386,-0.006962002113445754,-0.011123124985362122
21829936,13,Инженер-программист АСУ ТП,21,20,2,97,23,1,303,1318,36,0.10038983343734018,-0.005823968439601522,-0.02418834911625998
25757466,13,Инженер-программист АСУ ТП,21,20,26,36,23,1,45,1318,36,0.09203416490812319,-0.0006001653703767697,-0.030642502702719884
25893184,13,"Программист контроллеров ПЛК (PLC, АСУ) Siemens",21,20,26,101,23,1,407,1318,304,0.05470096117194956,0.002965592295762811,-0.019123027951444545
20638097,13,Инженер-программист,31,20,26,50,23,1,419,823,320,0.06685935405631852,-0.007792895300869876,-0.0053216349308459485
23386959,13,Инженер - программист группы АСУ ТП,21,20,26,97,23,1,45,80,244,0.08718602475160617,0.004043689393800776,-0.031751554009385806
25850550,13,Программист по оборудованию,21,20,26,36,23,1,43,80,304,0.09597710764707852,-0.0019174064538210562,-0.03185468507032279
24355476,13,Инженер-программист,21,31,26,36,23,3,44,97,304,0.05891209216901468,-0.0003044483355851932,-0.012150189680092476
25139948,13,Инженер АСУ ТП,21,20,26,36,23,1,290,1318,304,0.08084950630494696,0.0020164365467962506,-0.017607150473933
25726996,13,Инженер-программист (АСУТП),21,20,14,36,23,78,45,1318,304,0.11900638260446805,-0.0032447123171376767,-0.032524690695341044
20535664,13,Инженер-программист АСУ ТП,21,20,2,101,23,1,290,991,36,0.08090982739997063,-0.00687634068171276,-0.01491270752436255
22657338,13,Инженер-программист,21,20,2,102,23,1,43,80,304,0.03914746291789487,-0.0017961279605879469,-0.014309044999390523
24705868,13,Инженер-электроник (АСУ),21,20,26,101,23,1,290,1318,304,0.09350051467168115,-0.00040996804820643974,-0.03157878485732544
25044096,13,Инженер-программист АСУ ТП,21,20,14,101,23,1,407,1318,304,0.05994374786242292,-2.8251633165431077e-05,-0.012111528047491557
21805199,13,Инженер-программист ПЛК,21,20,26,101,23,1,290,139,304,0.0563549147313552,-0.0005751715099909592,-0.01832293693085604
24555547,13,Инженер-программист АСУ ТП,21,20,14,36,23,1,290,1318,304,0.07545257301382402,0.002122666625272055,-0.021716311270411758
24555815,13,Инженер по автоматизации и пуско-наладке,21,20,26,36,23,1,43,139,304,0.07758516306614233,0.0003469546964931903,-0.01640281816895181
25636599,13,Инженер АСУ ТП,21,20,26,101,23,1,407,1318,304,0.05415312115663629,4.01416712787906e-05,-0.013321733096429141
24085635,13,Инженер-программист АСУТП,21,20,14,36,15,1,45,80,304,0.09434756340626833,-0.0014275306484119081,-0.0233422335738857
22957447,13,Программист SCADA,21,20,26,97,23,1,303,139,244,0.07044598958571192,-0.0017841389318460446,-0.010045125269520963
27847436,13,Инженер-программист SCADA,21,20,26,101,23,1,290,1318,304,0.06896557266206123,-0.001471549307229631,-0.017026753575945783
22281910,13,Программист,21,20,2,6,23,1,290,1318,304,0.03518373879667916,0.0013027190291063613,-0.013627302572974623
23829760,13,Инженер - программист PLC,21,20,26,97,23,1,45,1318,304,0.07935473835758915,0.0009045129150596867,-0.025318447759599714
22269210,13,Инженер внедрения/Field Engineer,0,19,5,87,33,1,532,5,378,0.07363816854290207,0.0013396654942895863,-0.02444117260683441
28071747,13,Инженер-программист,21,20,26,97,23,1,303,139,244,0.09599456060578221,0.007250809580946405,-0.034857482590783403
24048395,13,Инженер-программист,0,30,26,18,23,1,403,1153,244,0.12196790291264192,0.0034897873941780004,-0.03520085404798622
25351725,13,Инженер-программист/системотехник,21,20,26,36,23,1,45,139,244,0.07297517404296246,0.006145887840747132,-0.018024957506606463
22568022,13,Инженер-программист,0,30,26,18,23,1,248,1153,244,0.12223361204219899,0.0020564492426361565,-0.036140960372455996
28084595,13,Инженер-проектировщик АСУ ТП,21,20,26,97,23,1,534,139,244,0.10284517954461737,0.011090002841484172,-0.04329312568098093
28009949,13,Инженер-программист (контроллеры),21,20,26,36,23,1,290,1318,244,0.09000971097572125,-0.004513035522398259,-0.018219342332581052
25557424,13,Инженер-программист SCADA,21,20,26,36,23,1,43,80,244,0.12243602114882558,-0.0033141095779031554,-0.028841984509492855
23919070,13,Ведущий инженер АСУТП (разработка и внедрение прикладного программного обеспечения),21,20,26,97,23,1,45,139,244,0.11909640101620653,-0.0014223962200881834,-0.027149093205000484
22510958,13,Инженер-программист АСУ ТП,21,20,26,36,23,1,45,1318,244,0.04619518025378722,-0.000357650229070381,-0.012658008321885343
24030125,13,Инженер-программист 1 категории (ОР-9),12,20,26,88,23,1,386,1550,244,0.08104317218945842,0.004170478698395348,-0.032281427919233205
26230795,13,Инженер-программист АСУ ТП,21,20,26,101,23,1,290,1318,304,0.06254523938058931,-0.003689380417370681,-0.016111284001100287
27375542,13,Программист в отдел по балансам и расчетам,31,23,2,100,23,1,248,1152,244,0.06156275879773006,-0.009937162373033798,0.0042837246033152745
20408555,13,Инженер по АСУТП,21,20,14,97,23,1,45,139,37,0.07979676590240274,-0.0007710965818636412,-0.004677230913261636
23328725,13,Инженер-программист 1 категории,13,20,36,17,23,1,660,1541,320,0.07931456014171472,0.0016718012181353248,-0.008872999567637046
23960188,13,Инженер-программист АСУ ТП,21,20,14,36,15,1,45,84,37,0.10818312067431524,-0.0006189239248595589,-0.029287054114576837
27370194,13,Инженер-программист АСУ ТП,21,20,26,101,23,1,290,1318,304,0.05070859976610191,-0.002380063136015796,-0.012592053732783808
24847319,13,Прикладной программист MasterScada,21,20,20,97,23,1,45,139,37,0.09993705961626541,-0.009007798486851836,-0.01967433214085909
20720382,13,Технолог - программист обрабатывающего центра c ЧПУ SCM Tech Z5,20,23,11,119,24,1,398,97,320,0.06921471213890282,-0.008122392409316032,-0.0018030131482960142
21082647,13,Программист ККТ,12,20,26,88,23,1,390,1055,223,0.07511549383798945,0.001690753735302514,-0.02074025805335856
25908512,13,Инженер-программист АСУ ТП,21,20,26,36,23,1,43,139,36,0.061190602447235634,-0.00011571419982311863,-0.017837280977114706
24327048,13,Инженер-программист АСУ ТП,21,20,26,36,23,1,43,991,36,0.10513381782248833,-0.004281004971141064,-0.025813637963621842
20188311,13,Инженер-разработчик SCADA,21,20,26,36,23,1,43,80,36,0.10892705913086366,0.0019353263198996688,-0.03717125854758843
20170352,13,Инженер-программист АСУ ТП,21,20,26,36,23,1,43,1318,36,0.09526366578747282,-0.0048991364955849066,-0.01581939855596303
24273704,13,Инженер АСУ ТП,21,20,26,36,23,1,290,1318,36,0.04129345783947781,0.000509544760739017,-0.01893748471597389
23071148,13,Инженер-программист,21,19,26,97,23,1,44,1294,36,0.07589385975241056,0.005570517210948455,-0.024481445547115
23044775,13,Инженер программист АСУ ТП Siemens,21,20,26,101,23,1,407,991,36,0.09411392770498592,0.0006509838410535799,-0.027448561401063838
26084931,13,Главный конструктор,20,20,26,119,23,1,473,1503,379,0.06560338121522957,0.0006607461037776804,-0.021277591842935022
27403903,13,Инженер-программист АСУ ТП,21,20,26,36,23,1,43,122,36,0.08599108604273967,-0.000144655192966283,-0.023153633988292604
25423261,13,Инженер-программист АСУ ТП (1 категория/ отдел разработки ПО и ПНР),21,20,26,36,23,1,45,1318,36,0.11975364312744845,0.0030171512373242627,-0.042808539029399996
23873222,13,Инженер-программист (наладка),21,20,26,36,23,1,290,80,36,0.07545154397690167,-4.26471728941366e-05,-0.019885232088787334
23351328,13,Инженер АСУ ТП,21,20,26,36,23,1,43,991,36,0.0836866519470725,-0.0011865664648478802,-0.02507945384090847
27561976,13,Инженер-тестировщик АСУТП ( Екатеринбург ),21,20,26,36,23,1,45,80,37,0.06851107712437735,0.007101414888674793,-0.02127925074662502
22266565,13,Инженер-программист,21,20,14,36,23,1,45,1318,37,0.11449929824528218,0.004971002785922291,-0.031179430488078863
24716689,13,Руководитель проектов по автоматизации и программированию АСУ ТП,21,20,14,36,15,1,45,84,37,0.10919166163898132,-0.00030787190721831613,-0.030025078250847537
26259666,13,Инженер-программист АСУ ТП Siemens,21,20,26,101,23,1,290,1318,37,0.10029779441879016,-0.008272572860077957,-0.020915445370527502
23964406,13,Инженер-проектировщик АСУ ТП (руководитель отдела),21,20,27,97,4,1,45,139,37,0.07230178162036985,-0.004527715446789382,-0.009957932329039203
20025377,13,Специалист по разработке ПО верхнего уровня АСУТП,21,20,26,36,23,1,43,80,37,0.07530472445422759,0.0008371592745167939,-0.025678206125536507
27608991,13,Программист АСУТП,21,20,26,36,23,1,45,1318,37,0.1014570950106813,0.01416921604418584,-0.018595792524426804
22052800,13,Инженер-программист АСУТП,21,20,26,36,23,1,290,992,37,0.07678058006687685,0.005401822586081484,-0.033870202639267516
23635472,13,Инженер АСУ,21,20,26,97,27,1,303,1253,37,0.10185929494124109,0.010101141143887897,-0.022874497251094108
27919232,13,Программист/SCADA-инженер,21,30,14,97,15,1,303,139,37,0.07766090199948794,0.0015957436979844495,-0.015335384443420502
24521478,13,Инженер-программист АСУ ТП,21,20,26,36,23,1,45,1318,37,0.08800888861701493,0.006357935994274357,-0.029435525067332442
24555464,13,Инженер-программист систем автоматизации и диспетчеризации,21,20,2,36,23,1,43,80,37,0.09511235043542975,-0.0010629469145838925,-0.016030851981844806
23964404,13,Инженер-проектировщик АСУ ТП,21,20,2,36,31,1,43,1318,37,0.06408830762933689,-0.0031328800893445554,-0.013724863808362391
21026733,13,Инженер АСУ ТП,21,29,2,36,23,78,43,1517,36,0.0753287498486063,0.0003793701348887268,-0.021840100921092415
24890109,13,Инженер-разработчик АСУ ТП,21,20,26,36,23,1,290,1318,36,0.08471980778476615,0.0021855833751155598,-0.025585594937753933
22606785,13,Программист-наладчик АСУТП,21,20,2,36,23,1,43,80,36,0.0722993613005652,0.0053024913544449555,-0.026355889587257833
23850639,13,Инженер-программист АСУ ТП,21,20,14,36,15,1,45,84,379,0.10397093619528465,7.1111066966794e-05,-0.029329383344963968
25571630,13,Программист АСУ и ТП,21,20,14,97,15,1,45,1318,37,0.05209919475072534,-0.0028568387848573644,-0.0031425924889006526
24636524,13,Программист АСУ ТП,21,20,2,36,31,1,45,1318,37,0.08495046153075254,0.00439508451478291,-0.018713696587843984
24800020,13,Программист С++/ Инженер по автоматизации,25,20,26,23,23,1,593,1228,37,0.04885348543745094,-0.0024767303545965326,-0.013061493738340388
21268178,13,Инженер-программист,12,20,27,97,23,1,248,1228,37,0.048693725889516586,-0.0039025358655122174,-0.0059100977098091615
25346382,13,Инженер-программист АСУ электротехнического оборудования (ЭТО),21,20,26,97,23,1,248,139,37,0.09694974813337483,-0.00024112767738893064,-0.030132233545483833
20035588,13,Менеджер по продажам программного обеспечения по промышленной автоматизации,21,20,14,36,31,1,45,1318,37,0.06339042010445221,0.007082375392225931,-0.015916556565132255
22748690,13,Инженер-программист PLC,21,20,26,36,23,1,45,1318,37,0.09875015198941553,0.01606893733446218,-0.04004973785752933
27329637,13,Инженер-программист систем автоматизации и диспетчеризации,21,20,2,36,23,1,43,80,37,0.09316916477484306,0.0012001960856515511,-0.020739521673603673
21427569,13,Главный специалист АСУТП,21,30,27,97,4,29,303,1656,37,0.11220474302524307,0.002966087882634775,-0.028044175132771118
25320348,13,Ведущий инженер- программист АСУПТ,21,20,5,36,23,1,45,80,37,0.06865705553817732,-0.01132517032446822,-0.002755187642245769
22723954,13,Главный специалист АСУТП (Системы управления технологическими процессами промышленных предприятий),21,30,27,36,15,1,45,1318,37,0.1324630716383589,0.002503116916160437,-0.03476386319113083
27774618,13,Инженер АСУ ТП (по разработке и внедрению прикладного программного обеспечения),21,20,26,36,23,1,45,139,244,0.1274353837739426,0.0012127315873533887,-0.03453510431235898
22127951,13,Ведущий инженер программист,12,20,26,88,23,1,387,86,223,0.10601331405899844,0.004135629875089773,-0.02985072732736871
23219252,13,Главный инженер АСУТП,21,20,26,97,23,1,45,139,244,0.10413727529334482,-0.0013013333325966945,-0.02044181450154799
20638265,13,Программист ПЛК (PLC),21,20,26,36,23,1,43,80,244,0.11735644507595162,0.000323895897270502,-0.03665004474033601
25379395,13,Инженер-программист АСУ ТП,21,20,2,36,23,1,290,1318,37,0.07945308196728743,-0.0032058670701240527,-0.017254288234194302
20314725,13,Инженер-программист АСУ ТП (немецкий язык),0,20,27,97,4,1,303,1318,194,0.09804497588458902,0.006215481769907501,-0.02630632988464394
23446965,13,Инженер-программист АСУ ТП,21,20,14,97,15,1,45,1318,37,0.07310251329056505,0.0013891980884378752,-0.012132285114696984
27561969,13,Инженер-тестировщик АСУТП,21,20,26,36,23,1,45,80,37,0.06862179619894597,0.007117018731582433,-0.02130792012090642
25349318,13,Инженер АСУТП,31,24,16,100,1,1,594,1091,392,0.11673665279260216,-0.014347526067117441,0.00014825762827365275
24301104,13,Инженер-программист АСУ ТП,21,20,26,97,23,1,45,1318,37,0.08820820386874778,-0.004252192454539378,-0.01349766861423453
25394087,13,Программист АСУ,21,20,2,97,31,1,477,80,37,0.04182494758218344,-0.0009954743435911548,-0.015224813759836819
25922103,13,Инженер-программист АСУ ТП,21,20,26,36,23,1,290,991,36,0.11408219123037995,0.0011728955021159237,-0.025870012644838708
24176723,13,Инженер-программист АСУТП,21,20,26,36,23,1,290,992,37,0.07711388990952565,0.00492999411884875,-0.03337448494076226
25202977,13,Инженер-программист АСУ ТП,21,20,2,36,23,1,43,122,36,0.08093590710083927,-0.0007351532499118005,-0.019627636876307787
25855265,13,Инженер-разработчик/ Инженер-электроник,12,20,2,97,31,1,248,1716,379,0.05489426567356734,0.0011601904517921703,-0.022017377545834677
22230992,13,Инженер-программист,21,20,27,97,23,1,45,80,37,0.08662914086010395,-0.004036769549458639,-0.023963887374675277
22567930,14,Оператор станка с ЧПУ (металлообработка),20,31,11,119,24,3,398,125,38,0.07184735513123963,0.0026027815185625104,-0.016322600353856433
25780291,14,Оператор станка с ЧПУ,20,31,11,120,24,3,49,1194,38,0.04452567579751526,0.002925436918086661,-0.009666976757776178
27908235,14,Инженер-программист,20,31,11,119,23,3,398,97,294,0.08555180245242183,-0.009311565886607014,-0.005998174972771411
22836414,14,Инженер - программист 3 категории,20,31,11,119,23,3,398,97,294,0.06613791104860245,-0.004798505225941118,-0.012770837360087304
25175185,14,Инженер - технолог станков с ЧПУ,20,31,11,119,24,3,49,125,294,0.04121359076364047,9.096787294449228e-05,-0.009111978119512896
22745922,14,Оператор станков с ЧПУ,30,31,11,120,24,3,51,125,263,0.04241651924502277,-0.005737942204367145,-0.002287624269171646
20436678,14,Оператор станка с ЧПУ,30,31,11,120,24,3,51,125,263,0.039911263014603335,0.0002161192292167012,-0.005577479639423487
20206332,14,Оператор станка с ЧПУ/Токарь,30,31,11,120,24,3,51,125,263,0.041325736086237824,0.001970627603465398,-0.016086019066177338
25835111,14,Наладчик станков с ЧПУ,20,31,11,120,24,3,49,125,263,0.06164998135102088,-0.004228057383530788,-0.011291890040405993
27281468,14,Оператор станков с ЧПУ,30,31,11,120,24,3,51,125,263,0.04796529202216695,0.001034740748782412,-0.009246889186074032
27938680,14,Оператор станков с ЧПУ,20,31,11,119,24,3,306,97,38,0.07906962911435857,-0.011286889362243374,0.014295053327570285
24031950,14,Оператор-наладчик станков с ЧПУ,30,31,11,120,24,3,51,123,38,0.041135578512197894,0.0003936394888676503,-0.0029226183261052436
23704688,14,Оператор станков с ЧПУ,30,31,11,120,24,3,51,97,38,0.046935168106518974,0.0006608543795973377,-0.005979469807089639
24660341,14,Наладчик станков с ЧПУ,20,31,11,119,24,3,398,1194,263,0.046100123645447647,0.0014928396359520364,-0.013412467799091964
20296584,14,Оператор станков ЧПУ,30,31,11,120,24,3,51,125,263,0.04636233608459873,-0.0004553014362200084,0.0018719416736969027
24484465,14,Оператор станков с ЧПУ,20,31,11,120,24,3,49,125,41,0.05555723042163095,-0.004063346759759145,-0.006183130607710748
24672724,14,Оператор фрезерного станка с ЧПУ,20,31,11,120,24,3,49,97,41,0.04563105687974335,-0.0023081487662786316,-0.008995918812788991
22646732,14,Оператор станка с ЧПУ (токарный и фрезерный),30,31,11,120,24,3,366,1194,263,0.03296408338342421,-0.0017824438724036917,-0.008543635496686795
21056959,14,Оператор станков с ЧПУ,20,31,11,120,24,3,49,1194,38,0.0619898428698923,0.0046866571214060565,-0.015199348897115605
26188542,14,Оператор станка с ЧПУ,20,31,11,119,24,3,49,125,38,0.06846462864009166,-0.0009536398997957937,-0.011900414300565142
24268732,14,Наладчик станков с ЧПУ,30,31,11,120,24,3,49,1194,38,0.03915494274509767,-0.00016573151070433032,-0.009316746755035429
20248452,14,Оператор ЧПУ,20,31,11,119,24,3,49,97,38,0.04269417283241875,-0.004136890158129343,-0.001479680375642549
25654059,14,Оператор станков с ЧПУ,30,31,11,120,24,3,51,1194,263,0.03532591119621917,0.0016000727819865767,-0.008755286443791335
20277158,14,Оператор станков с ЧПУ,20,31,11,119,24,3,473,125,38,0.07288971718239945,0.0034109323356012007,-0.0024468675876916806
22261977,14,Оператор ЧПУ,20,31,11,119,24,3,49,97,38,0.06108718661871313,-0.0049937804701369595,0.0014833014418363904
22252748,14,Оператор/наладчик станков с ЧПУ,20,31,11,120,24,3,49,125,38,0.06047706785162077,-0.0014859501584324974,-0.003517155173992769
25988041,14,Оператор станка с ЧПУ,20,31,11,119,24,3,306,125,38,0.07627196943630625,0.0006304162953388738,-0.010960414662522441
25249481,14,Наладчик-оператор станков с ЧПУ,20,31,11,119,24,3,398,1194,38,0.06782809526798718,0.007701168925799755,-0.003957157346105021
25784423,14,Оператор станка с ЧПУ,20,31,11,119,24,3,398,97,38,0.04753330156182984,-0.004695309528730215,-0.002380579792348329
23224763,14,Оператор токарного станка ЧПУ,20,31,11,120,24,3,49,125,263,0.059223039767159785,-0.0009526197048547396,-0.014842486179087136
25092548,14,Оператор станков с ЧПУ,30,31,11,120,24,3,51,125,263,0.03173843456338381,0.00308617830606009,-0.006761090158464897
23459307,14,Оператор станка с ЧПУ (токарных и фрезерных),30,31,11,120,24,3,366,1194,263,0.03234449301217445,-0.0016027069864295825,-0.008576334019060503
20296585,14,Оператор станков ЧПУ,30,31,11,120,24,3,51,125,263,0.04636233608459873,-0.0004553014362200084,0.0018719416736969027
22102313,14,Оператор станков с ЧПУ,30,31,11,120,24,3,51,1194,263,0.0461845656391744,-0.0031634168845913863,-0.008722586363937787
21410476,14,Наладчик станков с ЧПУ,30,31,11,120,24,3,49,1194,263,0.035343834907783395,0.0008218372112136506,-0.014594865244279814
22568971,14,Оператор станков с ЧПУ,30,31,11,120,24,3,51,1194,263,0.04594432034180271,0.001999085592336399,-0.013587823478511715
25409342,14,Наладчик станков с ЧПУ,30,31,11,121,24,3,373,1194,263,0.023214445279383655,-0.001586215460784888,-0.004609525797471482
25477003,14,Оператор станков с ЧПУ,30,31,11,120,24,3,51,1194,263,0.05090559883206857,0.00015939019342979622,-0.01162792364126267
25204453,14,Инженер-программист,20,31,11,120,24,3,49,125,41,0.04972213784469547,-0.0012620324650327575,-0.0053907899027252045
22783835,14,Оператор станка с ЧПУ,20,31,11,120,24,3,49,1194,41,0.06693210789964679,-0.0006185875263355852,-0.011354592616679739
20337500,14,Оператор станка с ЧПУ,20,31,11,119,24,3,306,125,41,0.05337239780536691,0.0012970497153746074,-0.01661687631161521
24296619,14,Оператор станков с ЧПУ,20,31,11,120,24,3,49,125,41,0.042834622952986345,-9.171540470731542e-05,-0.011149844417921708
21964257,14,Оператор станка с ЧПУ-наладчик,20,31,11,119,24,3,49,97,41,0.053904781280113855,-0.0032397515597933713,-0.0013074958027089266
22014259,14,Программист станков с ЧПУ,20,31,11,119,24,3,398,97,41,0.07481926378233611,0.0006754160640042768,-0.018603870844751506
20187317,14,Программист-технолог,20,23,11,119,24,1,49,97,41,0.0739493107817801,-0.009726832861009274,0.012847099456101048
21878372,14,Инженер-программист станков с ЧПУ/Наладчик ЧПУ,20,31,11,119,24,3,398,125,263,0.045528235681972666,-0.004081606209548268,-0.004186902095477809
20157864,14,Оператор станков с ЧПУ (Польша),20,31,11,119,24,3,49,125,41,0.03774082114481434,0.0012660968916072817,-0.007692536426836737
27216493,14,Оператор станка с ЧПУ,20,31,11,119,24,3,398,1194,41,0.058288865647595216,0.010788257085161226,-0.013627345324286567
20570241,14,Оператор-программист ЧПУ фрезерного станка,20,31,11,119,24,3,398,97,41,0.06434385315087203,-0.004999739247319358,-0.006146547074368985
24572100,14,Оператор станка с ЧПУ,30,31,11,120,24,3,49,1194,41,0.02582512132145103,0.002555075553778124,-0.005591735747938935
27438591,14,Программист-технолог станков с ЧПУ,20,31,11,120,24,3,49,1194,41,0.08362642232052181,0.0014621026722288907,-0.015505636350761139
23906663,14,Оператор станка с ЧПУ,30,31,11,121,24,3,373,1194,41,0.030858810925322906,0.0012578554140410677,-0.011590573075295273
25506619,14,Оператор станка с ЧПУ/фрезеровщик,30,31,11,120,24,3,51,97,41,0.032044733219336576,0.0010207336160191606,-0.007965405681676738
21919812,14,Наладчик станков с ЧПУ,20,31,11,120,24,3,49,1194,41,0.04817252603176971,-0.003874895739664449,-0.011092288791865041
22300033,14,Оператор станка с ЧПУ,30,31,11,120,24,3,51,1194,263,0.014191502967539075,-0.0004234905501103545,-0.000608101447750579
22306080,14,Оператор станков с ЧПУ (токарная группа),30,31,11,120,24,3,51,1194,263,0.02813487156010622,-0.0022486196548138146,-0.001105098000349894
25018825,14,Наладчик станков с ЧПУ,30,31,11,120,24,3,49,1194,263,0.05498713381592998,-0.0019010808406390671,-0.0064378010520310695
22999715,14,Наладчик станков с ЧПУ,30,31,11,120,24,3,51,1194,263,0.04777107762701656,-0.0017784104534936626,-0.009758182855157877
24614823,14,Оператор станков с ЧПУ,30,31,11,120,24,3,51,1194,263,0.037650198915924846,-0.0011812243232008786,-0.006846667468234943
24996451,14,Оператор станков с ЧПУ,20,31,11,120,24,3,49,1194,41,0.0634317226939543,-0.0014639719397147016,-0.012082534178111413
25830354,14,Оператор фрезерного станка с ЧПУ Fanuc и Heidenhain,30,31,11,120,24,3,51,1194,41,0.04007480824672478,0.006245956135730457,-0.005660302231576422
25399757,14,Программист-технолог,30,31,11,120,24,3,51,97,294,0.05027319500550842,0.0026193933362142607,-0.018109439087260527
22610373,14,Оператор станков с ЧПУ,30,31,11,120,24,3,51,1194,263,0.052353500914600296,-0.0014859998258125262,-0.010683929143957105
25258025,14,Инженер-программист,20,31,11,119,24,3,398,97,294,0.06166962982231804,0.001416403776908977,-0.010737102008443637
20072373,14,Инженер-программист по Siemens Win CC,20,19,11,119,23,3,44,1294,294,0.06799449686243256,0.0009515375977907595,-0.012017844149183264
27930479,14,Оператор станка с ЧПУ,20,31,11,119,24,3,398,1194,294,0.051294969154586895,0.001856548118629332,-0.01201739574864195
20072383,14,Инженер-программист,20,31,11,119,24,3,398,1294,294,0.06572073770688631,0.001624575284340245,-0.00542156340656648
23244039,14,Инженер-технолог станков с ЧПУ (программист оборудования с ЧПУ),20,31,2,119,23,3,398,97,294,0.04524468663791885,0.010660042919150894,-0.012262807913512972
22702048,14,Инженер-технолог (мех. обработка),20,31,2,119,31,3,473,97,294,0.06157123110641296,0.0008147825739865243,-0.013068020920700073
24974140,14,Наладчик станков с ЧПУ,20,31,11,119,24,3,398,125,41,0.03906526531954972,0.0030943443422933765,-0.006903132071436595
24026746,14,Наладчик станков с ЧПУ,20,31,11,119,24,3,50,125,41,0.04060693432365667,0.0021785209047231126,-0.012781149744701792
28033069,14,Программист станков с ПУ,30,31,11,120,24,3,51,1194,41,0.05611888753640037,-0.0028958132575683266,-0.0039274605110678085
20137027,14,Наладчик станков с ЧПУ,30,31,11,120,24,3,49,97,41,0.05424945176422593,0.0026458492416775,-0.006544462577441024
